2525588	1136256
2525526	1136223
2525433	1136170
2525368	1136137
2525246	1136094
2525190	1136102
2525163	1136094
2525155	1136066
2525063	1136019
2524995	1136014
2524915	1135971
2524800	1135905
2524685	1135860
2524555	1135802
2524428	1135728
2524368	1135701
2524288	1135688
2524230	1135670
2524223	1135635
2524100	1135585
2524013	1135529
2523918	1135458
2523793	1135416
2523693	1135357
2523575	1135287
2523420	1135241
2523320	1135173
2523265	1135113
2523107	1135040
2522947	1134969
2522735	1134888
2522515	1134805
2522350	1134752
2522225	1134770
2522085	1134765
2521947	1134795
2521825	1134775
2521684	1134770
2521532	1134749
2521412	1134737
2521352	1134760
2521267	1134785
2521192	1134790
2521107	1134777
2521024	1134729
2520974	1134659
2520924	1134563
2520884	1134469
2520849	1134399
2520782	1134310
2520707	1134235
2520629	1134134
2520564	1134023
2520507	1133937
2520447	1133854
2520379	1133791
2520319	1133738
2520257	1133710
2520184	1133697
2520087	1133697
2520022	1133697
2519992	1133687
2519921	1133619
2519854	1133503
2519791	1133389
2519726	1133278
2519669	1133160
2519609	1133049
2519561	1132940
2519514	1132860
2519466	1132769
2519394	1132678
2519334	1132625
2519266	1132602
2519194	1132600
2519121	1132605
2519041	1132615
2518956	1132643
2518864	1132675
2518781	1132701
2518709	1132723
2518671	1132744
2518644	1132764
2518634	1132726
2518574	1132746
2518519	1132769
2518461	1132799
2518374	1132847
2518304	1132892
2518249	1132920
2518196	1132945
2518191	1132981
2518093	1133031
2517988	1133036
2517868	1133072
2517718	1133132
2517621	1133183
2517538	1133228
2517501	1133248
2517431	1133238
2517336	1133316
2517276	1133364
2517206	1133440
2517168	1133468
2517066	1133483
2517008	1133490
2516926	1133596
2516896	1133720
2516871	1133806
2516841	1133871
2516781	1133955
2516736	1134008
2516736	1134098
2516758	1134169
2516758	1134237
2516711	1134290
2516631	1134386
2516568	1134472
2516498	1134568
2516428	1134674
2516368	1134775
2516365	1134886
2516388	1134913
2516383	1134946
2516348	1134989
2516305	1135042
2516270	1135095
2516243	1135153
2516255	1135224
2516268	1135302
2516263	1135370
2516268	1135433
2516268	1135476
2516255	1135537
2516263	1135569
2516300	1135612
2516305	1135663
2516293	1135691
2516248	1135713
2516208	1135703
2516155	1135731
2516095	1135776
2516015	1135834
2515948	1135892
2515885	1135938
2515803	1135988
2515733	1136026
2515660	1136031
2515595	1136008
2515503	1135971
2515420	1135961
2515338	1135978
2515308	1135998
2515258	1135996
2515195	1136024
2515103	1136039
2515015	1136049
2514963	1136002
2514920	1135994
2514860	1135994
2514808	1135994
2514773	1135964
2514708	1135937
2514633	1135957
2514556	1136004
2514509	1136047
2514416	1136125
2514366	1136167
2514314	1136155
2514306	1136127
2514267	1136097
2514187	1136167
2514247	1136090
2514239	1136059
2514202	1136004
2514099	1135931
2514032	1135891
2513955	1135871
2513945	1135919
2513830	1135914
2513563	1135876
2513523	1135861
2513466	1135806
2513431	1135778
2513341	1135766
2513246	1135743
2513144	1135701
2512989	1135610
2512942	1135600
2512879	1135605
2512834	1135615
2512807	1135625
2512767	1135636
2512722	1135633
2512685	1135610
2512645	1135578
2512612	1135558
2512580	1135528
2512562	1135455
2512552	1135407
2512445	1135329
2512325	1135272
2512261	1135219
2512161	1135121
2512106	1135084
2512014	1135051
2511919	1135028
2511814	1134966
2511727	1134888
2511649	1134808
2511542	1134717
2511430	1134637
2511340	1134562
2511255	1134477
2511178	1134391
2511098	1134278
2511026	1134196
2510966	1134153
2510918	1134110
2510883	1134058
2510861	1134020
2510863	1133985
2510867	1133995
2510772	1133957
2510717	1133889
2510667	1133872
2510604	1133851
2510607	1133811
2510577	1133811
2510577	1133786
2510577	1133761
2510587	1133736
2510589	1133675
2510582	1133617
2510577	1133569
2510587	1133474
2510589	1133438
2510579	1133396
2510587	1133330
2510577	1133292
2510489	1133131
2510434	1133030
2510369	1132902
2510284	1132731
2510206	1132570
2510151	1132476
2510096	1132401
2510046	1132373
2509996	1132348
2509931	1132250
2509838	1132121
2509780	1132033
2509733	1131940
2509703	1131844
2509630	1131731
2509583	1131673
2509492	1131603
2509437	1131565
2509420	1131535
2509422	1131507
2509432	1131477
2509410	1131416
2509375	1131351
2509330	1131310
2509267	1131280
2509217	1131258
2509159	1131210
2509114	1131162
2509079	1131152
2509064	1131114
2508966	1131001
2508959	1130968
2508939	1130913
2508979	1130882
2509009	1130822
2509054	1130706
2509089	1130610
2509094	1130575
2509089	1130530
2509062	1130452
2508999	1130323
2508944	1130187
2508889	1130019
2508829	1129988
2508811	1129945
2508809	1129898
2508738	1129706
2508713	1129593
2508648	1129487
2508501	1129248
2508445	1129155
2508380	1129062
2508318	1129004
2508210	1128958
2508167	1128951
2508090	1128915
2508025	1128860
2507940	1128830
2507874	1128817
2507824	1128817
2507807	1128782
2507759	1128792
2507734	1128769
2507724	1128737
2507737	1128706
2507764	1128674
2507772	1128591
2507774	1128513
2507792	1128452
2507807	1128364
2507824	1128288
2507849	1128205
2507864	1128160
2507832	1128062
2507757	1127956
2507712	1127888
2507624	1127785
2507576	1127699
2507511	1127583
2507434	1127432
2507406	1127336
2507368	1127248
2507341	1127213
2507306	1127155
2507273	1127075
2507186	1126999
2507070	1126931
2506930	1126845
2506810	1126777
2506745	1126750
2506707	1126707
2506665	1126619
2506620	1126561
2506595	1126503
2506549	1126420
2506502	1126367
2506449	1126269
2506399	1126188
2506342	1126115
2506264	1126007
2506206	1125931
2506179	1125868
2506156	1125798
2506124	1125730
2506101	1125662
2506044	1125553
2506001	1125465
2505926	1125357
2505856	1125271
2505801	1125213
2505741	1125113
2505665	1125067
2505635	1125042
2505600	1124914
2505545	1124813
2505495	1124735
2505400	1124654
2505347	1124617
2505280	1124523
2505230	1124493
2505185	1124488
2505139	1124476
2504957	1124486
2504846	1124466
2504784	1124455
2504686	1124440
2504581	1124415
2504551	1124428
2504511	1124410
2504506	1124372
2504481	1124355
2504416	1124330
2504363	1124274
2504323	1124209
2504285	1124148
2504258	1124093
2504238	1124035
2504243	1124002
2504238	1123969
2504200	1123891
2504173	1123831
2504140	1123801
2504143	1123760
2504110	1123710
2504083	1123682
2504052	1123642
2504047	1123559
2504067	1123496
2504072	1123423
2504020	1123264
2503972	1123169
2503952	1123126
2503955	1123098
2503975	1123012
2503992	1122955
2504007	1122917
2503987	1122771
2503950	1122667
2503937	1122589
2503897	1122547
2503892	1122443
2503857	1122441
2503847	1122406
2503835	1122348
2503830	1122285
2503850	1122196
2503850	1122144
2503867	1122101
2503895	1122058
2503940	1122055
2503985	1122053
2503997	1122025
2503997	1121972
2503999	1122003
2503979	1121910
2503966	1121862
2503961	1121786
2503974	1121713
2503971	1121663
2503954	1121575
2503929	1121487
2503891	1121467
2503884	1121427
2503884	1121399
2503874	1121329
2503832	1121276
2503799	1121201
2503787	1121103
2503707	1120907
2503652	1120851
2503578	1120753
2503391	1120444
2503204	1120245
2503129	1120100
2503092	1120087
2503074	1120057
2503102	1120044
2502818	1119526
2502790	1119474
2502501	1118928
2502387	1118898
2502347	1118873
2502332	1118901
2502230	1118870
2502200	1118835
2502282	1118745
2502332	1118652
2502167	1118546
2502145	1118571
2502088	1118523
2501746	1118310
2501622	1118259
2501550	1118277
2501522	1118350
2501495	1118340
2501525	1118239
2501440	1118177
2501413	1118161
2501136	1117985
2501026	1118141
2501014	1118204
2501017	1118134
2501119	1117968
2500852	1117789
2500591	1117882
2500511	1117865
2500449	1117822
2500287	1117872
2500177	1117865
2500065	1117840
